criez, orig: criez
crime, orig: crime
crins, orig: crins
crise, orig: crise
crocs, orig: crocs
croie, orig: croie
crois, orig: crois
crois, orig: croîs
croit, orig: croit
croit, orig: croît
croix, orig: croix
cross, orig: cross
cruel, orig: cruel
crues, orig: crues
cubai, orig: cubai
cubas, orig: cubas
cubat, orig: cubât
cubee, orig: cubée
cuber, orig: cuber
cubes, orig: cubes
cubes, orig: cubés
cubez, orig: cubez
cuira, orig: cuira
cuire, orig: cuire
cuirs, orig: cuirs
cuise, orig: cuise
cuita, orig: cuita
cuite, orig: cuite
cuite, orig: cuité
cuits, orig: cuits
culai, orig: culai
culas, orig: culas
culat, orig: culât
culee, orig: culée
culer, orig: culer
cules, orig: cules
cules, orig: culés
culex, orig: culex
culez, orig: culez
culot, orig: culot
culte, orig: culte
cumin, orig: cumin
cumul, orig: cumul
curai, orig: curai
curas, orig: curas
curat, orig: curât
curee, orig: curée
curer, orig: curer
cures, orig: cures
cures, orig: curés
curez, orig: curez
curry, orig: curry
cuvai, orig: cuvai
cuvas, orig: cuvas
cuvat, orig: cuvât
cuvee, orig: cuvée
cuver, orig: cuver
cuves, orig: cuves
cuves, orig: cuvés
cuvez, orig: cuvez
cyans, orig: cyans
cycas, orig: cycas
cycle, orig: cycle
cygne, orig: cygne
czars, orig: czars
dadas, orig: dadas
dagua, orig: dagua
dague, orig: dague
dague, orig: dagué
dahir, orig: dahir
daims, orig: daims
daine, orig: daine
dalla, orig: dalla
dalle, orig: dalle
dalle, orig: dallé
dalot, orig: dalot
damai, orig: damai
daman, orig: daman
damas, orig: damas
damat, orig: damât
damee, orig: damée
damer, orig: damer
dames, orig: dames
dames, orig: damés
damez, orig: damez
damna, orig: damna
damne, orig: damne
damne, orig: damné
dandy, orig: dandy
dansa, orig: dansa
danse, orig: danse
danse, orig: dansé
darce, orig: darce
darda, orig: darda
darde, orig: darde
darde, orig: dardé
dards, orig: dards
darne, orig: darne
darse, orig: darse
datai, orig: datai
datas, orig: datas
datat, orig: datât
datee, orig: datée
dater, orig: dater
dates, orig: dates
dates, orig: datés
datez, orig: datez
datif, orig: datif
datte, orig: datte
dauba, orig: dauba
daube, orig: daube
daube, orig: daubé
debat, orig: débat
debet, orig: débet
debit, orig: débit
debut, orig: début
decan, orig: décan
decas, orig: décas
deces, orig: décès
deche, orig: dèche
dechu, orig: déchu
decis, orig: décis
decor, orig: décor
decri, orig: décri
decru, orig: décru
decue, orig: déçue
decus, orig: déçus
decut, orig: déçut
decut, orig: déçût
dedia, orig: dédia
dedie, orig: dédie
dedie, orig: dédié
dedis, orig: dédis
dedit, orig: dédit
dedit, orig: dédît
defia, orig: défia
defie, orig: défie
defie, orig: défié
defis, orig: défis
defit, orig: défit
defit, orig: défît
degat, orig: dégât
degel, orig: dégel
degre, orig: degré
deite, orig: déité
delai, orig: délai
delco, orig: delco
delia, orig: délia
delie, orig: délie
delie, orig: délié
delit, orig: délit
delot, orig: délot
delta, orig: delta
demes, orig: dèmes
demet, orig: démet
demie, orig: demie
demis, orig: demis
demis, orig: démis
demit, orig: démit
demit, orig: démît
demon, orig: démon
denia, orig: dénia
denie, orig: dénie
denie, orig: dénié
denis, orig: dénis
dense, orig: dense
dente, orig: denté
dents, orig: dents
denua, orig: dénua
denue, orig: dénue
denue, orig: dénué
depit, orig: dépit
deplu, orig: déplu
depot, orig: dépôt
derby, orig: derby
derme, orig: derme
derny, orig: derny
desir, orig: désir
dette, orig: dette
deuil, orig: deuil
devet, orig: dévêt
devez, orig: devez
devia, orig: dévia
devie, orig: dévie
devie, orig: dévié
devin, orig: devin
devis, orig: devis
devot, orig: dévot
devra, orig: devra
diane, orig: diane
diapo, orig: diapo
dicos, orig: dicos
dicta, orig: dicta
dicte, orig: dicte
dicte, orig: dicté
diese, orig: dièse
diete, orig: diète
dieux, orig: dieux
diffa, orig: diffa
digit, orig: digit
digne, orig: digne
digon, orig: digon
digue, orig: digue
dilua, orig: dilua
dilue, orig: dilue
dilue, orig: dilué
dimes, orig: dîmes
dinai, orig: dînai
dinar, orig: dinar
dinas, orig: dînas
dinat, orig: dînât
dinde, orig: dinde
diner, orig: dîner
dines, orig: dînes
dinez, orig: dînez
dingo, orig: dingo
diode, orig: diode
dirai, orig: dirai
diras, orig: diras
direz, orig: direz
disco, orig: disco
dises, orig: dises
disse, orig: disse
dites, orig: dites
dites, orig: dîtes
divan, orig: divan
divas, orig: divas
divin, orig: divin
divis, orig: divis
djain, orig: djaïn
djinn, orig: djinn
docks, orig: docks
docte, orig: docte
dodos, orig: dodos
dodue, orig: dodue
dodus, orig: dodus
doges, orig: doges
dogme, orig: dogme
dogue, orig: dogue
doigt, orig: doigt
doive, orig: doive
dolai, orig: dolai
dolas, orig: dolas
dolat, orig: dolât
dolce, orig: dolce
dolee, orig: dolée
doler, orig: doler
doles, orig: doles
doles, orig: dolés
dolez, orig: dolez
dolic, orig: dolic
domes, orig: dômes
donna, orig: donna
donne, orig: donne
donne, orig: donné
dopai, orig: dopai
dopas, orig: dopas
dopat, orig: dopât
dopee, orig: dopée
doper, orig: doper
dopes, orig: dopes
dopes, orig: dopés
dopez, orig: dopez
dorai, orig: dorai
doras, orig: doras
dorat, orig: dorât
doree, orig: dorée
dorer, orig: dorer
dores, orig: dores
dores, orig: dorés
dorez, orig: dorez
doris, orig: doris
dorme, orig: dorme
dormi, orig: dormi
dosai, orig: dosai
dosas, orig: dosas
dosat, orig: dosât
dosee, orig: dosée
doser, orig: doser
doses, orig: doses
doses, orig: dosés
dosez, orig: dosez
dosse, orig: dosse
dotai, orig: dotai
dotal, orig: dotal
dotas, orig: dotas
dotat, orig: dotât
dotee, orig: dotée
doter, orig: doter
dotes, orig: dotes
dotes, orig: dotés
dotez, orig: dotez
douai, orig: douai
douar, orig: douar
douas, orig: douas
douat, orig: douât
douce, orig: douce
douci, orig: douci
douee, orig: douée
douer, orig: douer
doues, orig: doués
douez, orig: douez
doums, orig: doums
douro, orig: douro
douta, orig: douta
doute, orig: doute
doute, orig: douté
douve, orig: douve
douze, orig: douze
doyen, orig: doyen
draie, orig: draie
drain, orig: drain
drame, orig: drame
drapa, orig: drapa
drape, orig: drape
drape, orig: drapé
draps, orig: draps
drave, orig: drave
draya, orig: draya
draye, orig: draye
draye, orig: drayé
drege, orig: drège
drill, orig: drill
dring, orig: dring
drink, orig: drink
driva, orig: driva
drive, orig: drive
drive, orig: drivé
droit, orig: droit
drole, orig: drôle
dropa, orig: dropa
drope, orig: drope
drope, orig: dropé
drops, orig: drops
drues, orig: drues
drupe, orig: drupe
duale, orig: duale
duaux, orig: duaux
ducal, orig: ducal
ducat, orig: ducat
duces, orig: duces
duche, orig: duché
duels, orig: duels
duite, orig: duite
duits, orig: duits
dulie, orig: dulie
dumes, orig: dûmes
dunes, orig: dunes
duodi, orig: duodi
dupai, orig: dupai
dupas, orig: dupas
dupat, orig: dupât
dupee, orig: dupée
duper, orig: duper
dupes, orig: dupes
dupes, orig: dupés
dupez, orig: dupez
durai, orig: durai
duras, orig: duras
durat, orig: durât
durci, orig: durci
duree, orig: durée
durer, orig: durer
dures, orig: dures
durez, orig: durez
durit, orig: durit
dusse, orig: dusse
dutes, orig: dûtes
duvet, orig: duvet
dyade, orig: dyade
dzeta, orig: dzêta
ebahi, orig: ébahi
ebats, orig: ébats
ebene, orig: ébène
eboua, orig: éboua
eboue, orig: éboue
eboue, orig: éboué
ecala, orig: écala
ecale, orig: écale
ecale, orig: écalé
ecang, orig: écang
ecart, orig: écart
ecati, orig: écati
echec, orig: échec
eches, orig: èches
echos, orig: échos
echue, orig: échue
echus, orig: échus
echut, orig: échut
ecima, orig: écima
ecime, orig: écime
ecime, orig: écimé
eclat, orig: éclat
eclos, orig: éclos
eclot, orig: éclot
ecole, orig: école
ecopa, orig: écopa
ecope, orig: écope
ecope, orig: écopé
ecora, orig: écora
ecore, orig: écore
ecore, orig: écoré
ecote, orig: écoté
ecots, orig: écots
ecran, orig: écran
ecrie, orig: écrié
ecrin, orig: écrin
ecris, orig: écris
ecrit, orig: écrit
ecrou, orig: écrou
ecrue, orig: écrue
ecrus, orig: écrus
ecula, orig: écula
ecule, orig: écule
ecule, orig: éculé
ecuma, orig: écuma
ecume, orig: écume
ecume, orig: écumé
ecura, orig: écura
ecure, orig: écure
ecure, orig: écuré
edams, orig: édams
edens, orig: édens
edile, orig: édile
edita, orig: édita
edite, orig: édite
edite, orig: édité
edits, orig: édits
effet, orig: effet
egaie, orig: égaie
egala, orig: égala
egale, orig: égale
egale, orig: égalé
egara, orig: égara
egard, orig: égard
egare, orig: égare
egare, orig: égaré
egaux, orig: égaux
egaya, orig: égaya
egaye, orig: égaye
egaye, orig: égayé
egeen, orig: égéen
egide, orig: égide
egout, orig: égout
eider, orig: eider
elans, orig: élans
elave, orig: élavé
elbot, orig: elbot
elegi, orig: élégi
eleis, orig: éléis
eleva, orig: éleva
eleve, orig: élevé
eleve, orig: élève
elfes, orig: elfes
elida, orig: élida
elide, orig: élide
elide, orig: élidé
elima, orig: élima
elime, orig: élime
elime, orig: élimé
elira, orig: élira
elire, orig: élire
elise, orig: élise
elite, orig: élite
elles, orig: elles
eloge, orig: éloge
eluda, orig: éluda
elude, orig: élude
elude, orig: éludé
elues, orig: élues
email, orig: émail
emana, orig: émana
emane, orig: émane
emane, orig: émané
emaux, orig: émaux
embat, orig: embat
embua, orig: embua
embue, orig: embue
embue, orig: embué
embus, orig: embus
emeri, orig: émeri
emets, orig: émets
emeus, orig: émeus
emeut, orig: émeut
emiai, orig: émiai
emias, orig: émias
emiat, orig: émiât
emiee, orig: émiée
emier, orig: émier
emies, orig: émies
emies, orig: émiés
emiez, orig: émiez
emirs, orig: émirs
emise, orig: émise
emois, orig: émois
emoud, orig: émoud
emous, orig: émous
empan, orig: empan
empli, orig: empli
emues, orig: émues
emula, orig: émula
emule, orig: émule
emule, orig: émulé
encan, orig: encan
encas, orig: encas
encra, orig: encra
encre, orig: encre
encre, orig: encré
endos, orig: endos
enfer, orig: enfer
enfeu, orig: enfeu
enfin, orig: enfin
enfla, orig: enfla
enfle, orig: enfle
enfle, orig: enflé
enfui, orig: enfui
engin, orig: engin
enjeu, orig: enjeu
enlia, orig: enlia
enlie, orig: enlie
enlie, orig: enlié
ennui, orig: ennui
enoua, orig: énoua
enoue, orig: énoue
enoue, orig: énoué
entai, orig: entai
entas, orig: entas
entat, orig: entât
entee, orig: entée
enter, orig: enter
entes, orig: entes
entes, orig: entés
entez, orig: entez
entra, orig: entra
entre, orig: entre
entre, orig: entré
envia, orig: envia
envie, orig: envie
envie, orig: envié
envoi, orig: envoi
envol, orig: envol
epair, orig: épair
epais, orig: épais
epala, orig: épala
epale, orig: épale
epale, orig: épalé
epand, orig: épand
epars, orig: épars
epata, orig: épata
epate, orig: épate
epate, orig: épaté
epave, orig: épave
epees, orig: épées
epela, orig: épela
epele, orig: épelé
ephod, orig: éphod
epiai, orig: épiai
epias, orig: épias
epiat, orig: épiât
epica, orig: épiça
epice, orig: épice
epice, orig: épicé
epiee, orig: épiée
epier, orig: épier
epies, orig: épies
epies, orig: épiés
epieu, orig: épieu
epiez, orig: épiez
epige, orig: épigé
epila, orig: épila
epile, orig: épile
epile, orig: épilé
epina, orig: épina
epine, orig: épine
epine, orig: épiné
epite, orig: épite
epode, orig: épode
epoux, orig: époux
epris, orig: épris
epuca, orig: épuça
epuce, orig: épuce
epuce, orig: épucé
epura, orig: épura
epure, orig: épure
epure, orig: épuré
equin, orig: équin
eraie, orig: éraie
eraya, orig: éraya
eraye, orig: éraye
eraye, orig: érayé
ergot, orig: ergot
erige, orig: érige
erige, orig: érigé
erine, orig: érine
eroda, orig: éroda
erode, orig: érode
erode, orig: érodé
errai, orig: errai
erras, orig: erras
errat, orig: errât
errer, orig: errer
erres, orig: erres
errez, orig: errez
escha, orig: escha
esche, orig: esche
esche, orig: esché
escot, orig: escot
espar, orig: espar
essai, orig: essai
esses, orig: esses
essor, orig: essor
ester, orig: ester
estoc, orig: estoc
es-tu, orig: es-tu
etage, orig: étage
etage, orig: étagé
etaie, orig: étaie
etain, orig: étain
etais, orig: étais
etait, orig: était
etala, orig: étala
etale, orig: étale
etale, orig: étalé
etals, orig: étals
etama, orig: étama
etame, orig: étame
etame, orig: étamé
etang, orig: étang
etant, orig: étant
etape, orig: étape
etats, orig: états
etaux, orig: étaux
etaya, orig: étaya
etaye, orig: étaye
etaye, orig: étayé
etend, orig: étend
eteta, orig: étêta
etete, orig: étête
etete, orig: étêté
eteuf, orig: éteuf
ether, orig: éther
etier, orig: étier
etiez, orig: étiez
etira, orig: étira
etire, orig: étire
etire, orig: étiré
etocs, orig: étocs
etole, orig: étole
etres, orig: êtres
etron, orig: étron
etude, orig: étude
etuis, orig: étuis
etuva, orig: étuva
etuve, orig: étuve
etuve, orig: étuvé
eumes, orig: eûmes
euros, orig: euros
eusse, orig: eusse
eutes, orig: eûtes
evade, orig: évadé
evasa, orig: évasa
evase, orig: évase
evase, orig: évasé
eveil, orig: éveil
event, orig: évent
evida, orig: évida
evide, orig: évide
evide, orig: évidé
evier, orig: évier
evita, orig: évita
evite, orig: évite
evite, orig: évité
evohe, orig: évohé
exact, orig: exact
exces, orig: excès
exclu, orig: exclu
exige, orig: exige
exige, orig: exigé
exigu, orig: exigu
exila, orig: exila
exile, orig: exile
exile, orig: exilé
exils, orig: exils
exode, orig: exode
expia, orig: expia
expie, orig: expie
expie, orig: expié
extra, orig: extra
fable, orig: fable
faces, orig: faces
facha, orig: fâcha
fache, orig: fâche
fache, orig: fâché
facho, orig: facho
facon, orig: façon
facto, orig: facto
fadai, orig: fadai
fadas, orig: fadas
fadat, orig: fadât
fadee, orig: fadée
fader, orig: fader
fades, orig: fades
fades, orig: fadés
fadez, orig: fadez
fados, orig: fados
fagne, orig: fagne
fagot, orig: fagot
faims, orig: faims
faine, orig: faîne
faire, orig: faire
faite, orig: faite
faite, orig: faîte
faits, orig: faits
fakir, orig: fakir
fallu, orig: fallu
falot, orig: falot
falun, orig: falun
famee, orig: famée
fames, orig: famés
fanai, orig: fanai
fanal, orig: fanal
fanas, orig: fanas
fanat, orig: fanât
fanee, orig: fanée
faner, orig: faner
fanes, orig: fanes
fanes, orig: fanés
fanez, orig: fanez
fange, orig: fange
fanon, orig: fanon
faons, orig: faons
farad, orig: farad
farce, orig: farce
farci, orig: farci
farda, orig: farda
farde, orig: farde
farde, orig: fardé
fards, orig: fards
faros, orig: faros
farta, orig: farta
farte, orig: farte
farte, orig: farté
farts, orig: farts
fasce, orig: fascé
fasse, orig: fasse
faste, orig: faste
fatal, orig: fatal
fatma, orig: fatma
fatum, orig: fatum
faune, orig: faune
fauta, orig: fauta
faute, orig: faute
faute, orig: fauté
fauve, orig: fauve
favus, orig: favus
faxai, orig: faxai
faxas, orig: faxas
faxat, orig: faxât
faxee, orig: faxée
faxer, orig: faxer
faxes, orig: faxes
faxes, orig: faxés
faxez, orig: faxez
fayot, orig: fayot
feale, orig: féale
feaux, orig: féaux
fecal, orig: fécal
feces, orig: fèces
feins, orig: feins
feint, orig: feint
felai, orig: fêlai
felas, orig: fêlas
felat, orig: fêlât
felee, orig: fêlée
feler, orig: fêler
feles, orig: fêles
feles, orig: fêlés
felez, orig: fêlez
felin, orig: félin
felon, orig: félon
femme, orig: femme
femur, orig: fémur
fende, orig: fende
fends, orig: fends
fendu, orig: fendu
fenil, orig: fenil
fente, orig: fente
ferai, orig: ferai
feras, orig: feras
feras, orig: féras
ferez, orig: ferez
ferie, orig: férié
ferla, orig: ferla
ferle, orig: ferle
ferle, orig: ferlé
ferma, orig: ferma
ferme, orig: ferme
ferme, orig: fermé
ferra, orig: ferra
ferre, orig: ferre
ferre, orig: ferré
ferry, orig: ferry
ferue, orig: férue
ferus, orig: férus
fessa, orig: fessa
fesse, orig: fesse
fesse, orig: fessé
fessu, orig: fessu
fetai, orig: fêtai
fetas, orig: fêtas
fetat, orig: fêtât
fetee, orig: fêtée
feter, orig: fêter
fetes, orig: fêtes
fetes, orig: fêtés
fetez, orig: fêtez
fetus, orig: fétus
feues, orig: feues
feuil, orig: feuil
feula, orig: feula
feule, orig: feule
feule, orig: feulé
feves, orig: fèves
fiais, orig: fiais
fiait, orig: fiait
fiant, orig: fiant
fibre, orig: fibre
ficha, orig: ficha
fiche, orig: fiche
fiche, orig: fiché
fichu, orig: fichu
ficus, orig: ficus
fiees, orig: fiées
fiefs, orig: fiefs
fiels, orig: fiels
fient, orig: fient
fiera, orig: fiera
fiere, orig: fière
fiers, orig: fiers
fieux, orig: fieux
fifre, orig: fifre
figea, orig: figea
figee, orig: figée
figer, orig: figer
figes, orig: figes
figes, orig: figés
figez, orig: figez
figue, orig: figue
fiiez, orig: fiiez
filai, orig: filai
filas, orig: filas
filat, orig: filât
filee, orig: filée
filer, orig: filer
files, orig: files
files, orig: filés
filet, orig: filet
filez, orig: filez
filin, orig: filin
fille, orig: fille
filma, orig: filma
filme, orig: filme
filme, orig: filmé
films, orig: films
filon, orig: filon
filou, orig: filou
fimes, orig: fîmes
final, orig: final
fines, orig: fines
finie, orig: finie
finir, orig: finir
finis, orig: finis
finit, orig: finit
finit, orig: finît
fiole, orig: fiole
fions, orig: fions
firme, orig: firme
fiscs, orig: fiscs
fisse, orig: fisse
fites, orig: fîtes
fixai, orig: fixai
fixas, orig: fixas
fixat, orig: fixât
fixee, orig: fixée
fixer, orig: fixer
fixes, orig: fixes
fixes, orig: fixés
fixez, orig: fixez
fjeld, orig: fjeld
fjord, orig: fjord
flair, orig: flair
flana, orig: flâna
flanc, orig: flanc
flane, orig: flâne
flane, orig: flâné
flans, orig: flans
flapi, orig: flapi
flash, orig: flash
fleau, orig: fléau
flein, orig: flein
fleur, orig: fleur
flics, orig: flics
flint, orig: flint
flirt, orig: flirt
flood, orig: flood
flops, orig: flops
flore, orig: flore
flots, orig: flots
floua, orig: floua
floue, orig: floue
floue, orig: floué
flous, orig: flous
fluai, orig: fluai
fluas, orig: fluas
fluat, orig: fluât
fluer, orig: fluer
flues, orig: flues
fluet, orig: fluet
fluez, orig: fluez
fluor, orig: fluor
flush, orig: flush
fluta, orig: flûta
flute, orig: flûte
flute, orig: flûté
fluxa, orig: fluxa
fluxe, orig: fluxe
fluxe, orig: fluxé
focal, orig: focal
foehn, orig: foehn
foies, orig: foies
foins, orig: foins
foira, orig: foira
foire, orig: foire
foire, orig: foiré
folie, orig: folie
folie, orig: folié
folio, orig: folio
folks, orig: folks
folle, orig: folle
fonca, orig: fonça
fonce, orig: fonce
fonce, orig: foncé
fonda, orig: fonda
fonde, orig: fonde
fonde, orig: fondé
fonds, orig: fonds
fondu, orig: fondu
fonte, orig: fonte
foots, orig: foots
forai, orig: forai
foras, orig: foras
forat, orig: forât
forca, orig: força
force, orig: force
force, orig: forcé
forci, orig: forci
foree, orig: forée
forer, orig: forer
fores, orig: fores
fores, orig: forés
foret, orig: foret
foret, orig: forêt
forez, orig: forez
forge, orig: forge
forge, orig: forgé
forma, orig: forma
forme, orig: forme
forme, orig: formé
forte, orig: forte
forts, orig: forts
forum, orig: forum
fosse, orig: fosse
fosse, orig: fossé
fouee, orig: fouée
fouet, orig: fouet
fouge, orig: fouge
fouge, orig: fougé
fouie, orig: fouie
fouir, orig: fouir
fouis, orig: fouis
fouit, orig: fouit
fouit, orig: fouît
foula, orig: foula
foule, orig: foule
foule, orig: foulé
fours, orig: fours
foute, orig: foute
foutu, orig: foutu
fovea, orig: fovéa
foxee, orig: foxée
foxes, orig: foxés
foyer, orig: foyer
fracs, orig: fracs
fraie, orig: fraie
frais, orig: frais
franc, orig: franc
frape, orig: frape
fraya, orig: fraya
fraye, orig: fraye
fraye, orig: frayé
frein, orig: frein
frele, orig: frêle
fremi, orig: frémi
frene, orig: frêne
freon, orig: fréon
frere, orig: frère
freta, orig: fréta
frete, orig: frété
frete, orig: frète
frets, orig: frets
freux, orig: freux
frics, orig: frics
frigo, orig: frigo
frima, orig: frima
frime, orig: frime
frime, orig: frimé
fripa, orig: fripa
fripe, orig: fripe
fripe, orig: fripé
frira, orig: frira
frire, orig: frire
frisa, orig: frisa
frise, orig: frise
frise, orig: frisé
frite, orig: frite
fritz, orig: fritz
frocs, orig: frocs
froid, orig: froid
frola, orig: frôla
frole, orig: frôle
frole, orig: frôlé
front, orig: front
froua, orig: froua
froue, orig: froue
froue, orig: froué
fruit, orig: fruit
fucus, orig: fucus
fuels, orig: fuels
fugua, orig: fugua
fugue, orig: fugue
fugue, orig: fugué
fuies, orig: fuies
fuira, orig: fuira
fuite, orig: fuite
fulls, orig: fulls
fumai, orig: fumai
fumas, orig: fumas
fumat, orig: fumât
fumee, orig: fumée
fumer, orig: fumer
fumes, orig: fumes
fumes, orig: fumés
fumes, orig: fûmes
fumet, orig: fumet
fumez, orig: fumez
funin, orig: funin
funky, orig: funky
furax, orig: furax
furet, orig: furet
furia, orig: furia
furie, orig: furie
fusai, orig: fusai
fusas, orig: fusas
fusat, orig: fusât
fusee, orig: fusée
fusel, orig: fusel
fuser, orig: fuser
fuses, orig: fuses
fuses, orig: fusés
fusez, orig: fusez
fusil, orig: fusil
fusse, orig: fusse
futee, orig: futée
futes, orig: futés
futes, orig: fûtes
futur, orig: futur
fuyez, orig: fuyez
gable, orig: gâble
gacha, orig: gâcha
gache, orig: gâche
gache, orig: gâché
gades, orig: gades
gadin, orig: gadin
gaffa, orig: gaffa
gaffe, orig: gaffe
gaffe, orig: gaffé
gagas, orig: gagas
gagea, orig: gagea
gagee, orig: gagée
gager, orig: gager
gages, orig: gages
gages, orig: gagés
gagez, orig: gagez
gagna, orig: gagna
gagne, orig: gagne
gagne, orig: gagné
gaiac, orig: gaïac
gaies, orig: gaies
gaina, orig: gaina
gaine, orig: gaine
gaine, orig: gainé
gains, orig: gains
galas, orig: galas
galba, orig: galba
galbe, orig: galbe
galbe, orig: galbé
gales, orig: gales
galet, orig: galet
gallo, orig: gallo
galon, orig: galon
galop, orig: galop
gamba, orig: gamba
gambe, orig: gambe
gamin, orig: gamin
gamme, orig: gamme
ganga, orig: ganga
gangs, orig: gangs
gansa, orig: gansa
ganse, orig: ganse
ganse, orig: gansé
ganta, orig: ganta
gante, orig: gante
gante, orig: ganté
gants, orig: gants
garai, orig: garai
garas, orig: garas
garat, orig: garât
garce, orig: garce
garda, orig: garda
garde, orig: garde
garde, orig: gardé
garee, orig: garée
garer, orig: garer
gares, orig: gares
gares, orig: garés
garez, orig: garez
garni, orig: garni
garou, orig: garou
gatai, orig: gâtai
gatas, orig: gâtas
gatat, orig: gâtât
gatee, orig: gâtée
gater, orig: gâter
gates, orig: gâtes
gates, orig: gâtés
gatez, orig: gâtez
gatte, orig: gatte
gaude, orig: gaude
gaula, orig: gaula
gaule, orig: gaule
gaule, orig: gaulé
gaupe, orig: gaupe
gaurs, orig: gaurs
gauss, orig: gauss
gavai, orig: gavai
gavas, orig: gavas
gavat, orig: gavât
gavee, orig: gavée
gaver, orig: gaver
gaves, orig: gaves
gaves, orig: gavés
gavez, orig: gavez
gayal, orig: gayal
gazai, orig: gazai
gazas, orig: gazas
gazat, orig: gazât
gazee, orig: gazée
gazer, orig: gazer
gazes, orig: gazes
gazes, orig: gazés
gazez, orig: gazez
gazon, orig: gazon
geais, orig: geais
geant, orig: géant
gecko, orig: gecko
geins, orig: geins
geint, orig: geint
gelai, orig: gelai
gelas, orig: gelas
gelat, orig: gelât
gelee, orig: gelée
geler, orig: geler
geles, orig: gelés
geles, orig: gèles
gelez, orig: gelez
gelif, orig: gélif
gemie, orig: gémie
gemir, orig: gémir
gemis, orig: gémis
gemit, orig: gémit
gemit, orig: gémît
gemma, orig: gemma
gemme, orig: gemme
gemme, orig: gemmé
genai, orig: gênai
genas, orig: gênas
genat, orig: gênât
genee, orig: gênée
gener, orig: gêner
genes, orig: gènes
genes, orig: gênes
genes, orig: gênés
genet, orig: genet
genet, orig: genêt
genez, orig: gênez
genie, orig: génie
genou, orig: genou
genre, orig: genre
geode, orig: géode
geole, orig: geôle
gerai, orig: gérai
geras, orig: géras
gerat, orig: gérât
gerba, orig: gerba
gerbe, orig: gerbe
gerbe, orig: gerbé
gerca, orig: gerça
gerce, orig: gerce
gerce, orig: gercé
geree, orig: gérée
gerer, orig: gérer
geres, orig: gérés
geres, orig: gères
gerez, orig: gérez
germa, orig: germa
germe, orig: germe
germe, orig: germé
gesir, orig: gésir
gesse, orig: gesse
geste, orig: geste
gibet, orig: gibet
gibus, orig: gibus
gicla, orig: gicla
gicle, orig: gicle
gicle, orig: giclé
gifla, orig: gifla
gifle, orig: gifle
gifle, orig: giflé
gigot, orig: gigot
gigue, orig: gigue
gilde, orig: gilde
gilet, orig: gilet
gille, orig: gille
girie, orig: girie
girls, orig: girls
giron, orig: giron
gisez, orig: gisez
gitai, orig: gîtai
gitan, orig: gitan
gitas, orig: gîtas
gitat, orig: gîtât
giter, orig: gîter
gites, orig: gîtes
gitez, orig: gîtez
giton, orig: giton
givra, orig: givra
givre, orig: givre
givre, orig: givré
glaca, orig: glaça
glace, orig: glace
glace, orig: glacé
glana, orig: glana
gland, orig: gland
glane, orig: glane
glane, orig: glané
glapi, orig: glapi
glass, orig: glass
glati, orig: glati
glebe, orig: glèbe
glene, orig: glène
globe, orig: globe
glome, orig: glome
glosa, orig: glosa
glose, orig: glose
glose, orig: glosé
gluau, orig: gluau
gluis, orig: gluis
glume, orig: glume
gnole, orig: gnôle
gnome, orig: gnome
gnons, orig: gnons
gnose, orig: gnose
gnous, orig: gnous
goals, orig: goals
gobai, orig: gobai
gobas, orig: gobas
gobat, orig: gobât
gobee, orig: gobée
gober, orig: gober
gobes, orig: gobes
gobes, orig: gobés
gobez, orig: gobez
gobie, orig: gobie
godai, orig: godai
godas, orig: godas
godat, orig: godât
goder, orig: goder
godes, orig: godes
godet, orig: godet
godez, orig: godez
goglu, orig: goglu
gogos, orig: gogos
golfe, orig: golfe
golfs, orig: golfs
gombo, orig: gombo
gomma, orig: gomma
gomme, orig: gomme
gomme, orig: gommé
gonda, orig: gonda
gonde, orig: gonde
gonde, orig: gondé
gonds, orig: gonds
gongs, orig: gongs
gonze, orig: gonze
gords, orig: gords
goret, orig: goret
gorge, orig: gorge
gorge, orig: gorgé
gosse, orig: gosse
goton, orig: goton
gouda, orig: gouda
gouet, orig: gouet
gouge, orig: gouge
goule, orig: goule
goulu, orig: goulu
goums, orig: goums
goura, orig: goura
gourd, orig: gourd
goure, orig: goure
goure, orig: gouré
gouta, orig: goûta
goute, orig: goûte
goute, orig: goûté
gouts, orig: goûts
goyim, orig: goyim
grace, orig: grâce
grade, orig: grade
grade, orig: gradé
grain, orig: grain
grand, orig: grand
graux, orig: graux
grava, orig: grava
grave, orig: grave
grave, orig: gravé
gravi, orig: gravi
greai, orig: gréai
greas, orig: gréas
great, orig: gréât
grebe, orig: grèbe
grecs, orig: grecs
greee, orig: gréée
green, orig: green
greer, orig: gréer
grees, orig: grées
grees, orig: gréés
greez, orig: gréez
grege, orig: grège
grela, orig: grêla
grele, orig: grêle
grele, orig: grêlé
grena, orig: grena
grene, orig: grené
grene, orig: grène
grenu, orig: grenu
gresa, orig: grésa
grese, orig: grésé
grese, orig: grèse
greva, orig: greva
greve, orig: grevé
greve, orig: grève
grief, orig: grief
grill, orig: grill
grils, orig: grils
grima, orig: grima
grime, orig: grime
grime, orig: grimé
griot, orig: griot
grisa, orig: grisa
grise, orig: grise
grise, orig: grisé
grive, orig: grive
grogs, orig: grogs
groin, orig: groin
grole, orig: grole
groom, orig: groom
group, orig: group
gruau, orig: gruau
grues, orig: grues
gruge, orig: gruge
gruge, orig: grugé
grume, orig: grume
guais, orig: guais
guano, orig: guano
gueai, orig: guéai
gueas, orig: guéas
